Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
10/7/2019,51,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,29,3,36,51,33
10/8/2019,41,PM2.5,Allen Park,26-163-0001,AirNow,9,37,31,26,41,28
10/9/2019,69,SO2,Port Huron,26-147-0005,AQS,9,34,69,29,36,25
10/10/2019,49,SO2,Port Huron,26-147-0005,AQS,7,39,49,21,33,28
10/11/2019,39,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,10,35,30,17,39,34
10/12/2019,37,SO2,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,6,33,37,12,32,22
10/13/2019,40,Ozone,East 7 Mile,26-163-0019,AQS,5,40,24,14,33,15
10/14/2019,40,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,24,3,21,40,26
10/15/2019,58,PM2.5,Southwestern H.S.,26-163-0015,AQS,23,40,33,51,58,33
10/16/2019,52,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,28,9,16,52,21
10/17/2019,33,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,6,27,1,29,33,21
10/18/2019,61,SO2,"REMER ROAD MONITOR, EAST CHINA TOWNSHIP, MI",26-147-0914,AQS,9,27,61,21,39,25
10/19/2019,48,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,13,39,37,16,48,27
10/20/2019,73,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,18,33,19,31,73,44
10/21/2019,55,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,20,39,11,23,55,37
10/22/2019,30,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,27,17,19,30,24
10/23/2019,40,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,8,32,6,22,40,25
10/24/2019,38,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,31,14,20,38,31
10/25/2019,57,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,10,20,3,32,57,38
10/26/2019,64,SO2,Port Huron,26-147-0005,AQS,19,28,64,19,60,26
10/27/2019,33,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,9,30,10,11,33,28
10/28/2019,63,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,14,38,24,26,63,32
10/29/2019,49,PM2.5,Southwestern H.S.,26-163-0015,AQS,11,22,1,20,49,28
10/30/2019,25,PM2.5,Allen Park,26-163-0001,AirNow,6,18,6,9,25,24
10/31/2019,25,Ozone,East 7 Mile,26-163-0019,AQS,6,25,13,4,22,20
11/1/2019,42,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,8,19,6,16,42,27
11/2/2019,42,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,20,4,15,42,25
11/3/2019,34,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,23,13,10,34,22
11/4/2019,52,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,8,21,30,26,52,25
11/5/2019,45,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,21,3,20,45,30
11/6/2019,57,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,11,12,10,27,57,31
11/7/2019,25,PM2.5,Allen Park,26-163-0001,AirNow,10,25,1,9,25,24
11/8/2019,36,PM2.5,Southwestern H.S.,26-163-0015,AQS,10,22,1,12,36,34
11/9/2019,56,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,10,22,26,31,56,31
11/10/2019,63,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,19,9,18,63,25
11/11/2019,26,Ozone,Allen Park,26-163-0001,AQS,9,26,1,6,21,21
11/12/2019,34,NO2,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,9,26,1,6,23,34
11/13/2019,56,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,10,25,14,13,56,41
11/14/2019,67,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,19,6,14,67,27
11/15/2019,75,PM2.5,Military Park (GHIB),26-163-0100,AQS,11,16,4,14,75,49
11/16/2019,75,SO2,Port Huron,26-147-0005,AQS,13,25,75,6,28,39
11/17/2019,97,SO2,Port Huron,26-147-0005,AQS,9,26,97,17,48,36
11/18/2019,71,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,14,22,23,25,71,42
11/19/2019,94,PM2.5,Military Park (GHIB),26-163-0100,AQS,16,3,1,18,94,36
11/20/2019,77,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,10,3,22,77,28
11/21/2019,62,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,7,19,20,11,62,27
11/22/2019,33,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,10,19,3,16,33,30
11/23/2019,59,PM2.5,Military Park (GHIB),26-163-0100,AQS,10,13,19,31,59,33
11/24/2019,67,PM2.5,Military Park (GHIB),26-163-0100,AQS,7,18,3,19,67,19
11/25/2019,67,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,.,29,20,67,29
11/26/2019,82,PM2.5,Allen Park,26-163-0001,AQS,8,19,17,23,82,33
11/27/2019,34,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,22,19,15,34,18
11/28/2019,25,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,5,19,9,5,25,8
11/29/2019,22,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,5,19,1,7,22,19
11/30/2019,51,SO2,Port Huron,26-147-0005,AQS,5,22,51,7,45,15
12/1/2019,59,SO2,Port Huron,26-147-0005,AQS,6,20,59,9,34,20
12/2/2019,24,PM2.5,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AirNow,6,23,7,15,24,17
12/3/2019,41,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,6,23,1,15,41,35
12/4/2019,58,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,20,3,23,58,24
12/5/2019,36,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,7,19,10,22,36,27
12/6/2019,51,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,23,9,44,51,25
12/7/2019,38,PM2.5,Military Park (GHIB),26-163-0100,AQS,8,20,24,22,38,35
12/8/2019,63,PM2.5,Military Park (GHIB),26-163-0100,AQS,7,20,46,17,63,29
12/9/2019,55,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,19,49,9,55,26
12/10/2019,36,PM2.5,Southwestern H.S.,26-163-0015,AQS,5,20,3,19,36,20
12/11/2019,59,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,5,20,3,59,59,26
12/12/2019,56,PM2.5,Military Park (GHIB),26-163-0100,AQS,11,17,43,24,56,39
12/13/2019,59,PM2.5,Military Park (GHIB),26-163-0100,AQS,13,9,20,22,59,27
12/14/2019,79,PM2.5,Southwestern H.S.,26-163-0015,AQS,19,17,4,34,79,30
12/15/2019,46,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,20,3,17,46,25
12/16/2019,59,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,13,52,32,59,33
12/17/2019,54,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,20,7,33,54,30
12/18/2019,56,PM10,,26-163-1005,AQS,6,28,4,56,33,25
12/19/2019,58,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,9,21,17,53,58,35
12/20/2019,76,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,16,21,27,38,76,42
12/21/2019,102,PM2.5,Military Park (GHIB),26-163-0100,AQS,9,16,27,33,102,30
12/22/2019,78,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,8,26,9,30,78,32
12/23/2019,79,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,10,21,10,42,79,35
12/24/2019,60,SO2,Port Huron,26-147-0005,AQS,9,19,60,16,59,26
12/25/2019,72,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,13,13,16,19,72,24
12/26/2019,64,PM2.5,Oak Park,26-125-0001,AQS,19,.,43,20,64,25
12/27/2019,56,PM2.5,Military Park (GHIB),26-163-0100,AQS,8,.,1,16,56,18
12/28/2019,64,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,17,43,19,64,21
12/29/2019,60,PM2.5,Port Huron,26-147-0005,AQS,10,14,40,20,60,21
12/30/2019,95,SO2,Port Huron,26-147-0005,AQS,8,23,95,20,37,13
12/31/2019,38,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,6,21,3,12,38,12
1/1/2020,55,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,29,55,,,,
1/2/2020,49,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,26,49,,,,
1/3/2020,58,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,19,58,,,,
1/4/2020,32,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,31,32,,,,
1/5/2020,53,PM2.5,Military Park (GHIB),26-163-0100,AirNow,31,53,,,,
1/6/2020,30,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,30,30,,,,
1/7/2020,53,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,30,53,,,,
1/8/2020,30,Ozone,Allen Park,26-163-0001,AirNow,30,29,,,,
1/9/2020,40,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,26,40,,,,
1/10/2020,52,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,26,52,,,,
1/11/2020,26,Ozone,Allen Park,26-163-0001,AirNow,26,18,,,,
1/12/2020,30,PM2.5,Military Park (GHIB),26-163-0100,AirNow,28,30,,,,
1/13/2020,50,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,19,50,,,,
1/14/2020,60,PM2.5,Military Park (GHIB),26-163-0100,AirNow,18,60,,,,
1/15/2020,69,PM2.5,Military Park (GHIB),26-163-0100,AirNow,19,69,,,,
1/16/2020,46,PM2.5,Military Park (GHIB),26-163-0100,AirNow,24,46,,,,
1/17/2020,29,Ozone,Allen Park,26-163-0001,AirNow,29,28,,,,
1/18/2020,47,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,26,47,,,,
1/19/2020,47,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,24,47,,,,
1/20/2020,34,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,31,34,,,,
1/21/2020,48,PM2.5,Military Park (GHIB),26-163-0100,AirNow,25,48,,,,
1/22/2020,69,PM2.5,Military Park (GHIB),26-163-0100,AirNow,23,69,,,,
1/23/2020,67,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,18,67,,,,
1/24/2020,58,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,22,58,,,,
1/25/2020,41,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,13,41,,,,
1/26/2020,45,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,22,45,,,,
1/27/2020,30,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,22,30,,,,
1/28/2020,27,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,22,27,,,,
1/29/2020,30,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,27,30,,,,
1/30/2020,43,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,28,43,,,,
1/31/2020,55,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,23,55,,,,
2/1/2020,65,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,21,65,,,,
2/2/2020,48,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,31,48,,,,
2/3/2020,53,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,26,53,,,,
2/4/2020,33,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,26,33,,,,
2/5/2020,35,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,31,35,,,,
2/6/2020,30,Ozone,Allen Park,26-163-0001,AirNow,30,23,,,,
2/7/2020,31,Ozone,Allen Park,26-163-0001,AirNow,31,25,,,,
2/8/2020,44,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,30,44,,,,
2/9/2020,64,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,31,64,,,,
2/10/2020,52,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,24,52,,,,
2/11/2020,57,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,31,57,,,,
2/12/2020,57,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,26,57,,,,
2/13/2020,57,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,29,57,,,,
2/14/2020,40,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,30,40,,,,
2/15/2020,59,PM2.5,Military Park (GHIB),26-163-0100,AirNow,30,59,,,,
2/16/2020,55,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,33,55,,,,
2/17/2020,36,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,35,36,,,,
2/18/2020,54,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,31,54,,,,
2/19/2020,32,Ozone,Allen Park,26-163-0001,AirNow,32,30,,,,
2/20/2020,34,Ozone,Allen Park,26-163-0001,AirNow,34,27,,,,
2/21/2020,53,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,32,53,,,,
2/22/2020,54,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,32,54,,,,
2/23/2020,61,PM2.5,Military Park (GHIB),26-163-0100,AirNow,36,61,,,,
2/24/2020,74,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,26,74,,,,
2/25/2020,44,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,37,44,,,,
2/26/2020,37,Ozone,New Haven,26-099-0009,AirNow,37,20,,,,
2/27/2020,37,Ozone,New Haven,26-099-0009,AirNow,37,23,,,,
2/28/2020,39,Ozone,New Haven,26-099-0009,AirNow,39,28,,,,
2/29/2020,39,Ozone,New Haven,26-099-0009,AirNow,39,26,,,,
3/1/2020,53,PM2.5,Military Park (GHIB),26-163-0100,AirNow,36,53,,,,
3/2/2020,54,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,33,54,,,,
3/3/2020,58,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,32,58,,,,
3/4/2020,39,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,35,39,,,,
3/5/2020,40,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,34,40,,,,
3/6/2020,47,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,36,47,,,,
3/7/2020,36,Ozone,Allen Park,26-163-0001,AirNow,36,32,,,,
3/8/2020,53,PM2.5,Military Park (GHIB),26-163-0100,AirNow,39,53,,,,
3/9/2020,68,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,38,68,,,,
3/10/2020,35,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,31,35,,,,
3/11/2020,62,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,32,62,,,,
3/12/2020,67,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,29,67,,,,
3/13/2020,38,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,38,38,,,,
3/14/2020,34,PM2.5,Allen Park,26-163-0001,AirNow,33,34,,,,
3/15/2020,40,Ozone,New Haven,26-099-0009,AirNow,40,23,,,,
3/16/2020,38,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,36,38,,,,
3/17/2020,55,PM2.5,Military Park (GHIB),26-163-0100,AirNow,34,55,,,,
3/18/2020,60,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,29,60,,,,
3/19/2020,59,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,28,59,,,,
3/20/2020,35,Ozone,Port Huron,26-147-0005,AirNow,35,33,,,,
3/21/2020,37,Ozone,Port Huron,26-147-0005,AirNow,37,26,,,,
3/22/2020,38,Ozone,New Haven,26-099-0009,AirNow,38,29,,,,
3/23/2020,47,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,35,47,,,,
3/24/2020,52,PM2.5,Military Park (GHIB),26-163-0100,AirNow,40,52,,,,
3/25/2020,65,PM2.5,Military Park (GHIB),26-163-0100,AirNow,37,65,,,,
3/26/2020,59,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,34,59,,,,
3/27/2020,47,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,31,47,,,,
3/28/2020,36,PM2.5,Port Huron,26-147-0005,AirNow,28,36,,,,
3/29/2020,37,Ozone,Allen Park,26-163-0001,AirNow,37,27,,,,
3/30/2020,33,Ozone,New Haven,26-099-0009,AirNow,33,20,,,,
3/31/2020,28,Ozone,New Haven,26-099-0009,AirNow,28,25,,,,
4/1/2020,38,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,38,38,,,,
4/2/2020,43,PM2.5,Military Park (GHIB),26-163-0100,AirNow,42,43,,,,
4/3/2020,58,PM2.5,Military Park (GHIB),26-163-0100,AirNow,36,58,,,,
4/4/2020,51,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,36,51,,,,
4/5/2020,35,PM2.5,Military Park (GHIB),26-163-0100,AirNow,35,35,,,,
4/6/2020,59,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,41,59,,,,
4/7/2020,53,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,31,53,,,,
4/8/2020,42,Ozone,New Haven,26-099-0009,AirNow,42,37,,,,
4/9/2020,40,Ozone,New Haven,26-099-0009,AirNow,40,21,,,,
4/10/2020,42,Ozone,Port Huron,26-147-0005,AirNow,42,26,,,,
4/11/2020,44,Ozone,New Haven,26-099-0009,AirNow,44,42,,,,
4/12/2020,45,PM2.5,Military Park (GHIB),26-163-0100,AirNow,42,45,,,,
4/13/2020,38,Ozone,New Haven,26-099-0009,AirNow,38,29,,,,
4/14/2020,39,Ozone,New Haven,26-099-0009,AirNow,39,33,,,,
4/15/2020,40,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AirNow,38,40,,,,
4/16/2020,39,Ozone,New Haven,26-099-0009,AirNow,39,30,,,,
4/17/2020,45,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,41,45,,,,
4/18/2020,58,PM2.5,Military Park (GHIB),26-163-0100,AirNow,46,58,,,,
4/19/2020,54,PM2.5,Military Park (GHIB),26-163-0100,AirNow,39,54,,,,
4/20/2020,42,Ozone,New Haven,26-099-0009,AirNow,42,30,,,,
4/21/2020,38,Ozone,New Haven,26-099-0009,AirNow,38,24,,,,
4/22/2020,40,Ozone,Port Huron,26-147-0005,AirNow,40,38,,,,
4/23/2020,41,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AirNow,34,41,,,,
